sigma,max_score,x_idx,y_idx,stds
0.7313226452905812,59.99999818120718,933,1601,0.008529569946507318
0.8515430861723448,59.99989390569865,933,1601,0.06515041862722219
0.9717635270541083,59.998447462856525,934,1601,0.24923251834710514
1.0919839679358718,59.989948458200175,956,1603,0.6340036581131813
1.2122044088176354,59.96104750546264,956,1603,1.247630748537691
1.332424849699399,59.892150256899555,956,1603,2.0742126603936
1.4526452905811624,59.763089158517296,956,1603,3.0692518702408784
1.572865731462926,59.55862840611674,956,1603,4.178523309861358
1.6930861723446895,59.27113254123772,956,1603,5.35009078045455
1.813306613226453,58.90042713985091,956,1603,6.5401822982682125
1.9335270541082166,58.45209464542917,957,1603,7.714959290829845
2.05374749498998,57.935403817171576,957,1603,8.850014993472135
2.1739679358717434,57.36122175692833,957,1603,9.92937577995152
2.2941883767535067,56.741428106483,976,1604,10.94187364042023
2.4144088176352705,56.08737467014424,976,1604,11.88261064652969
2.5346292585170342,55.40857286430683,977,1604,12.750530731403808
2.6548496993987976,54.7137602288738,977,1604,13.546428741741632
2.775070140280561,54.010351284063965,978,1604,14.272736975229984
2.8952905811623246,53.30451827133611,979,1604,14.93290397647437
3.0155110220440884,52.60130377993047,980,1604,15.530949531285923
3.1357314629258517,51.90474111364596,981,1604,16.07117322352575
3.255951903807615,51.218043614382395,983,1604,16.557854181344936
3.3761723446893788,50.54368638560011,986,1604,16.995231010297367
3.4963927855711425,49.88356801414408,989,1604,17.387425667606536
3.616613226452906,49.2390861981869,993,1604,17.738278037578816
3.736833667334669,48.611141927293296,997,1604,18.05156295987771
3.857054108216433,48.00005846413717,998,1604,18.330831653810247
3.9772745490981967,47.40601055643034,998,1604,18.579195031001937
4.09749498997996,46.828991631855565,998,1604,18.799574392663146
4.217715430861723,46.26880317157123,998,1604,18.994647661241682
4.337935871743487,45.72509186651053,998,1604,19.166872340882737
4.458156312625251,45.19738227742218,998,1604,19.31849885476395
4.578376753507014,44.68510516555901,998,1604,19.451583826476654
4.698597194388777,44.18762214700944,998,1604,19.56800295285472
4.818817635270541,43.7042471277558,998,1604,19.6694633156749
4.939038076152305,43.2342648414487,998,1604,19.75751509331938
5.059258517034069,42.77694672857993,998,1604,19.833562690044246
5.179478957915832,42.33156435186656,998,1604,19.89887532185265
5.299699398797595,41.89740052566459,998,1604,19.95459709964029
5.419919839679359,41.4737583361641,998,1604,20.00175664258134
5.540140280561122,41.059968235432535,998,1604,20.04127624403413
5.660360721442886,40.65539340009589,998,1604,20.07398060212295
5.7805811623246495,40.25943355085096,998,1604,20.100605119293327
5.900801603206413,39.871540638629995,997,1604,20.119486707615813
6.021022044088177,39.4912658646849,997,1604,20.1355103008376
6.14124248496994,39.11806026030481,997,1604,20.147183858125747
6.261462925851704,38.751483723280856,997,1604,20.15496202269236
6.381683366733467,38.39113519294737,997,1604,20.159245194604157
6.50190380761523,38.03665114051785,997,1604,20.16038516098857
6.622124248496994,37.687703699870525,997,1604,20.158690301636828
6.742344689378758,37.34399854632151,997,1604,20.15443038053735
6.8625651302605215,37.00527261461595,997,1604,20.1478409366244
6.982785571142285,36.671291732067104,997,1604,20.139127289458184
7.103006012024048,36.34184822876598,997,1604,20.128468177587536
7.223226452905812,36.016758574236896,997,1604,20.116019048939215
7.343446893787576,35.69586107887581,997,1604,20.101915023735486
7.4636673346693385,35.379013688978695,997,1604,20.086273551170645
7.583887775551102,35.06609189606558,997,1604,20.069196781419578
7.704108216432866,34.75719050387939,996,1604,20.043775370946815
7.82432865731463,34.452033669142715,996,1604,20.02370363560885
7.9445490981963935,34.150523683934644,996,1604,20.00243850962207
8.064769539078156,33.852586808390384,996,1604,19.980040782509846
8.184989979959921,33.55815846318842,996,1604,19.956564141209608
8.305210420841684,33.2671819643199,996,1604,19.93205627363482
8.425430861723447,32.97960738406961,996,1604,19.906559825929858
8.545651302605211,32.69539053138779,996,1604,19.88011322887229
8.665871743486974,32.41467662466581,996,1605,19.843303748186305
8.786092184368737,32.137488343944945,996,1605,19.814881805965168
8.906312625250502,31.863541874771286,996,1605,19.78561945943595
9.026533066132265,31.5928784923427,995,1605,19.74581859433226
9.146753507014028,31.325600839216328,995,1605,19.714670761176396
9.266973947895792,31.061483689317537,995,1605,19.68277243868306
9.387194388777555,30.800501963169882,995,1605,19.650147182970183
9.50741482965932,30.542631634322476,995,1605,19.616817647023662
9.627635270541083,30.28784943564386,995,1605,19.582805755921594
9.747855711422845,30.036383076220865,995,1606,19.535992008506188
9.86807615230461,29.78817469132947,995,1606,19.500628522816058
9.988296593186373,29.542971150427814,995,1606,19.464655773810275
10.108517034068138,29.30075051915275,995,1606,19.42809343429748
10.2287374749499,29.06153874060789,994,1606,19.379580065846298
10.348957915831663,28.82550125085651,994,1606,19.34170682978381
10.469178356713428,28.592448423179192,994,1607,19.289596957976947
10.58939879759519,28.362686458340733,994,1607,19.250728238201887
10.709619238476954,28.135773302520974,994,1607,19.211383575929908
10.829839679358718,27.91168578400187,994,1607,19.171580689473267
10.950060120240481,27.69040041570041,994,1607,19.131337118215942
11.070280561122244,27.471894801866117,994,1608,19.075819112723114
11.190501002004009,27.256608311354793,994,1608,19.03482998608947
