source,player,family,shared_scale,model,n_train,n_test,n_params,train_ll,test_ll,test_ll_per_visit,scale,axis_sd,bias_x,nu_visit,s_hit,s_miss,at_boundary,seconds,nfev,sim_p_t20,obs_p_t20,sim_t20_lift_12,obs_t20_lift_12,sim_mag_corr,obs_mag_corr,sim_far,obs_far,shape_beta,shape_nu,shape_eps,shape_kappa,shape_ratio
dartsviz_pdc_2017,Gerwyn Price,gaussian,False,gaussian,285,279,4,-1406.8820828849434,-1419.7915833820548,-5.08885872179948,11.40050654059343,11.40050654059343,0.3316958325132481,0.0,0.0406811976842456,0.2687017820454175,True,9.548130750656128,144,0.18775,0.3333333333333333,4.724569871944653,24.03940886699507,0.0018334604396193,0.056270822014386,0.0,0.007168458781362,,,,,
dartsviz_pdc_2017,Gerwyn Price,exp-power,False,exp-power,285,279,5,-1253.4616102439163,-1256.534328019368,-4.503707268886624,1.1607088463521265,12.242802104170732,0.4281369436335561,0.0,0.0406251306995298,0.2663855200311207,False,33.44793748855591,444,0.3447083333333333,0.3333333333333333,7.970590356377205,24.03940886699507,6.13988722056965e-05,0.056270822014386,0.0025416666666666,0.007168458781362,0.5697854827564577,,,,
dartsviz_pdc_2017,Gerwyn Price,student-t,False,student-t,285,279,5,-1247.775457339169,-1253.3612107259005,-4.492334088623299,6.298357598388642,19.05415721063484,-0.3128653993201007,0.0,0.039485971817332,0.2623955449274187,False,18.735244035720825,273,0.3282083333333333,0.3333333333333333,8.20780521885855,24.03940886699507,-0.0012434394080652,0.056270822014386,0.0052083333333333,0.007168458781362,,2.2453329561593005,,,
dartsviz_pdc_2017,Gerwyn Price,core+uniform,False,core+uniform,285,279,5,-1273.6881763348406,-1280.138217409806,-4.588309022974215,8.912637334538612,14.904088740551355,-0.3333404408951614,0.0,0.0368583425775873,0.2562300497168042,False,23.45790934562683,327,0.2610416666666666,0.3333333333333333,7.037176605552908,24.03940886699507,0.0009785344254068,0.056270822014386,0.0088333333333333,0.007168458781362,,,0.0199699756438053,,
dartsviz_pdc_2017,Gerwyn Price,two-component,False,two-component,285,279,6,-1254.9423315139738,-1264.9452869586137,-4.533854075120479,6.47408959608143,12.66896027125856,-0.6348609041426039,0.0,0.0407360327785612,0.2687539286641391,False,49.27594470977783,513,0.3177083333333333,0.3333333333333333,8.0567205400982,24.03940886699507,-0.0041004692594663,0.056270822014386,0.002625,0.007168458781362,,,0.1859704004443909,4.026655606858858,
dartsviz_pdc_2017,Gerwyn Price,gaussian,True,gaussian + visit scale,285,279,5,-1300.9555975896897,-1300.9383331615563,-4.662861409181206,10.208093494200506,10.208093494200506,-0.0950048348648534,0.4915534843642163,0.0407348736453707,0.2687846290841588,True,105.9646053314209,229,0.2905833333333333,0.3333333333333333,21.685034827829792,24.03940886699507,0.172156195249802,0.056270822014386,0.0007083333333333,0.007168458781362,,,,,
dartsviz_pdc_2017,Gerwyn Price,student-t,True,student-t + visit scale,285,279,6,-1247.775457337067,-1253.361139317963,-4.492333832680871,6.2983705640838,19.05396342551236,-0.3128239792357605,4.0894550325559146e-07,0.0394861935994642,0.2623960269115569,False,442.7725365161896,1018,0.3296666666666666,0.3333333333333333,9.79875824414756,24.03940886699507,0.0024112431832668,0.056270822014386,0.0049166666666666,0.007168458781362,,2.245339692581031,,,
dartsviz_pdc_2017,James Wade,gaussian,False,gaussian,275,272,4,-1294.1180450896222,-1105.0294211374558,-4.0626081659465285,11.836785278632432,11.836785278632432,0.1083485766607015,0.0,0.0819476468416036,0.2185800349610912,True,10.85515809059143,234,0.1828333333333333,0.3051470588235294,2.8166002436416733,10.500155327741536,-0.0005829710226924,0.0470106538582789,0.0,0.0,,,,,
dartsviz_pdc_2017,James Wade,exp-power,False,exp-power,275,272,5,-1125.2342815174582,-1047.05343505033,-3.849461158273272,2.714148923145711,11.085665434030767,-0.2894684420269197,0.0,0.0818046957849338,0.2185936013885588,False,45.09590435028076,544,0.3305416666666667,0.3051470588235294,4.485091111343742,10.500155327741536,-0.0026911885736123,0.0470106538582789,0.0007916666666666,0.0,0.724545417775146,,,,
dartsviz_pdc_2017,James Wade,student-t,False,student-t,275,272,5,-1097.8534577736305,-1033.2898854788168,-3.798859873083885,6.834836927572287,11.148967384510762,-0.485699869390675,0.0,0.0786737963434039,0.2195935723602853,False,16.849480867385864,271,0.3205416666666666,0.3051470588235294,4.219394132822679,10.500155327741536,-0.0104004978711169,0.0470106538582789,0.0019166666666666,0.0,,3.204235617285708,,,
